Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AE0008028,"LNR;0891AMENDLGP22,AMENPROD;350MM,392MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,3,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,410,C601,6/7/2023,,,
AE0008032,"LNR;0896AMENDLGP22,AMENPROD;350MM,342MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,8,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,460,C601,6/7/2023,,,
AE0008033,"LNR;0867AMENDLGP22,AMENPROD;350MM,276MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,6,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,170,C601,6/7/2023,,,
AE0008035,"LNR;0863AMENDLGP22,AMENPROD;350MM,340MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,2,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,130,C601,6/7/2023,,,
AE0008041,"LNR;0807AMENDLGP22,AMENPROD;350MM,295MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075711,1,T001-00001259,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,990,C601,6/7/2023,,,
AE0008043,"LNR;0809AMENDLGP22,AMENPROD;350MM,212MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075711,3,T001-00001259,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,1010,C601,6/7/2023,,,
AE0008048,"LNR;0897AMENDLGP22,AMENPROD;350MM,325MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,9,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,470,C601,6/7/2023,,,
AE0008051,"LNR;0822AMENDLGP22,AMENPROD;350MM,229MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075710,7,T001-00001260,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,960,C601,6/7/2023,,,
AE0008061,"LNR;0808AMENDLGP22,AMENPROD;350MM,383MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075711,2,T001-00001259,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,1000,C601,6/7/2023,,,
AE0008064,"LNR;0888AMENDLGP22,AMENPROD;350MM,402MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075714,8,T001-00001266,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,380,C601,6/7/2023,,,
AE0008065,"LNR;0838AMENDLGP22,AMENPROD;350MM,229MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075718,5,T001-00001270,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,520,C601,6/7/2023,,,
AE0008066,"LNR;0882AMENDLGP22,AMENPROD;350MM,242MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075714,3,T001-00001266,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,320,C601,6/7/2023,,,
AE0008068,"LNR;0885AMENDLGP22,AMENPROD;350MM,233MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075714,6,T001-00001266,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,350,C601,6/7/2023,,,
AE0008069,"LNR;0901AMENDLGP22,AMENPROD;209MM,260MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075719,4,T001-00001272,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,70,C601,6/7/2023,,,
AE0008076,"LNR;0846AMENDLGP22,AMENPROD;350MM,338MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075713,4,T001-00001262,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,760,C601,6/7/2023,,,
AE0008081,"LINER;0789AMENDLGP22,AMENPROD;350MM,25MM",101,GR stock in transit,6/7/2023,,74,EA,74,EA,0,PEN,5005075796,1,T001-00001254,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,870,C601,6/7/2023,,,
AE0008085,"LNR;0900AMENDLGP22,AMENPROD;337MM,215MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075719,3,T001-00001272,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,60,C601,6/7/2023,,,
AE0008086,"LNR;0878AMENDLGP22,AMENPROD;350MM,196MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075559,8,T001-00001265,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,280,C601,6/7/2023,,,
AE0008093,"LNR;0842AMENDLGP22,AMENPROD;574MM,201MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075791,2,T001-00001271,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,30,C601,6/7/2023,,,
AE0008098,"LNR;0871AMENDLGP22,AMENPROD;350MM,212MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075559,1,T001-00001265,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,210,C601,6/7/2023,,,
AE0008103,"LNR;0817AMENDLGP22,AMENPROD;350MM,392MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075710,2,T001-00001260,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,910,C601,6/7/2023,,,
AE0008107,"LNR;0805AMENDLGP22,AMENPROD;350MM,252MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075558,8,T001-00001258,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,620,C601,6/7/2023,,,
AE0008108,"LNR;0803AMENDLGP22,AMENPROD;350MM,308MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075558,6,T001-00001258,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,600,C601,6/7/2023,,,
AE0008110,"LNR;0828AMENDLGP22,AMENPROD;350MM,283MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075716,4,T001-00001261,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,670,C601,6/7/2023,,,
AE0008115,"LNR;0824AMENDLGP22,AMENPROD;350MM,340MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075710,9,T001-00001260,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,980,C601,6/7/2023,,,
AE0008117,"LNR;0799AMENDLGP22,AMENPROD;438MM,260MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075558,2,T001-00001258,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,560,C601,6/7/2023,,,
AE0008118,"LNR;0814AMENDLGP22,AMENPROD;350MM,216MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075711,8,T001-00001259,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,1060,C601,6/7/2023,,,
AE0008120,"LNR;0898AMENDLGP22,AMENPROD;350MM,252MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075719,1,T001-00001272,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,40,C601,6/7/2023,,,
AE0008123,"LNR;0876AMENDLGP22,AMENPROD;431MM,210MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075559,6,T001-00001265,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,260,C601,6/7/2023,,,
AE0008124,"LINER;0790AMENDLGP22,AMENPROD;350MM,25MM",101,GR stock in transit,6/7/2023,,44,EA,44,EA,0,PEN,5005075793,1,T001-00001256,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,850,C601,6/7/2023,,,
AE0008124,"LINER;0790AMENDLGP22,AMENPROD;350MM,25MM",101,GR stock in transit,6/7/2023,,44,EA,44,EA,0,PEN,5005075797,1,T001-00001255,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,880,C601,6/7/2023,,,
AE0008129,"LNR;0864AMENDLGP22,AMENPROD;350MM,229MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,3,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,140,C601,6/7/2023,,,
AE0008131,"LNR;0811AMENDLGP22,AMENPROD;350MM,286MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075711,5,T001-00001259,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,1030,C601,6/7/2023,,,
AE0008133,"LNR;0812AMENDLGP22,AMENPROD;350MM,333MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075711,6,T001-00001259,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,1040,C601,6/7/2023,,,
AE0008134,"LNR;0879AMENDLGP22,AMENPROD;350MM,252MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075559,9,T001-00001265,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,290,C601,6/7/2023,,,
AE0008135,"LNR;0880AMENDLGP22,AMENPROD;350MM,308MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075714,1,T001-00001266,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,300,C601,6/7/2023,,,
AE0008136,"LNR;0825AMENDLGP22,AMENPROD;350MM,345MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075716,1,T001-00001261,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,640,C601,6/7/2023,,,
AE0008138,"LNR;0841AMENDLGP22,AMENPROD;350MM,252MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075791,1,T001-00001271,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,20,C601,6/7/2023,,,
AE0008141,"LNR;0800AMENDLGP22,AMENPROD;337MM,215MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075558,3,T001-00001258,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,570,C601,6/7/2023,,,
AE0008142,"LNR;0902AMENDLGP22,AMENPROD;571MM,260MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075719,5,T001-00001272,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,80,C601,6/7/2023,,,
AE0008147,"LNR;0801AMENDLGP22,AMENPROD;350MM,327MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075558,4,T001-00001258,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,580,C601,6/7/2023,,,
AE0008148,"LNR;0819AMENDLGP22,AMENPROD;350MM,336MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075710,4,T001-00001260,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,930,C601,6/7/2023,,,
AE0008149,"LNR;0845AMENDLGP22,AMENPROD;209MM,260MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075713,3,T001-00001262,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,750,C601,6/7/2023,,,
AE0008150,"LNR;0849AMENDLGP22,AMENPROD;350MM,387MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075713,7,T001-00001262,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,790,C601,6/7/2023,,,
AE0008153,"LNR;0903AMENDLGP22,AMENPROD;171MM,138MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075719,6,T001-00001272,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,90,C601,6/7/2023,,,
AE0008156,"LNR;0899AMENDLGP22,AMENPROD;350MM,308MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075719,2,T001-00001272,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,50,C601,6/7/2023,,,
AE0008157,"LNR;0893AMENDLGP22,AMENPROD;350MM,326MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,5,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,430,C601,6/7/2023,,,
AE0008160,"LNR;0798AMENDLGP22,AMENPROD;431MM,210MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075558,1,T001-00001258,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,550,C601,6/7/2023,,,
AE0008162,"LNR;0848AMENDLGP22,AMENPROD;350MM,252MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075713,6,T001-00001262,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,780,C601,6/7/2023,,,
AE0008163,"LNR;0823AMENDLGP22,AMENPROD;350MM,402MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075710,8,T001-00001260,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,970,C601,6/7/2023,,,
AE0008166,"LNR;0890AMENDLGP22,AMENPROD;350MM,336MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,2,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,400,C601,6/7/2023,,,
AE0008167,"LNR;0881AMENDLGP22,AMENPROD;350MM,364MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075714,2,T001-00001266,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,310,C601,6/7/2023,,,
AE0008168,"LNR;0852AMENDLGP22,AMENPROD;350MM,342MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075713,9,T001-00001262,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,810,C601,6/7/2023,,,
AE0008173,"LNR;0847AMENDLGP22,AMENPROD;350MM,295MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075713,5,T001-00001262,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,770,C601,6/7/2023,,,
AE0008176,"LNR;0877AMENDLGP22,AMENPROD;323MM,172MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075559,7,T001-00001265,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,270,C601,6/7/2023,,,
AE0008178,"LNR;0836AMENDLGP22,AMENPROD;350MM,347MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075718,3,T001-00001270,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,500,C601,6/7/2023,,,
AE0008179,"LNR;0868AMENDLGP22,AMENPROD;350MM,216MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,7,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,180,C601,6/7/2023,,,
AE0008180,"LNR;0840AMENDLGP22,AMENPROD;350MM,289MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075718,7,T001-00001270,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,540,C601,6/7/2023,,,
AE0008184,"LNR;0862AMENDLGP22,AMENPROD;350MM,222MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,1,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,120,C601,6/7/2023,,,
AE0008186,"LNR;0866AMENDLGP22,AMENPROD;350MM,337MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,5,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,160,C601,6/7/2023,,,
AE0008197,"LNR;0887AMENDLGP22,AMENPROD;350MM,345MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075714,7,T001-00001266,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,370,C601,6/7/2023,,,
AE0008198,"LNR;0892AMENDLGP22,AMENPROD;350MM,270MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,4,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,420,C601,6/7/2023,,,
AE0008209,"LNR;0835AMENDLGP22,AMENPROD;350MM,242MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075718,2,T001-00001270,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,490,C601,6/7/2023,,,
AE0008210,"LNR;0895AMENDLGP22,AMENPROD;350MM,286MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,7,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,450,C601,6/7/2023,,,
AE0008211,"LNR;0870AMENDLGP22,AMENPROD;350MM,273MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,9,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,200,C601,6/7/2023,,,
AE0008214,"LNR;0827AMENDLGP22,AMENPROD;350MM,289MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075716,3,T001-00001261,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,660,C601,6/7/2023,,,
AE0008215,"LNR;0894AMENDLGP22,AMENPROD;350MM,383MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075717,6,T001-00001267,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,440,C601,6/7/2023,,,
AE0008216,"LNR;0865AMENDLGP22,AMENPROD;350MM,219MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075556,4,T001-00001264,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,150,C601,6/7/2023,,,
AE0008218,"LNR;0875AMENDLGP22,AMENPROD;350MM,327MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075559,5,T001-00001265,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,250,C601,6/7/2023,,,
AE0008219,"LNR;0837AMENDLGP22,AMENPROD;350MM,364MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075718,4,T001-00001270,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,510,C601,6/7/2023,,,
AE0008272,"STUD CONTNUS THRD;UNC,3/4IN,360CM,BD",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005080860,1,002-0279939,0,0,80110466,6/7/2023,Q001,VLOPEZA,4502743232,300,C601,6/7/2023,,,
AE0008272,"STUD CONTNUS THRD;UNC,3/4IN,360CM,BD",641,TF to stck in trans.,6/7/2023,,-2,EA,-2,EA,0,PEN,4908805429,3,,0,0,80110466,6/3/2023,Q009,WQUISPE1,4502743232,300,C601,6/7/2023,,,
AE0008272,"STUD CONTNUS THRD;UNC,3/4IN,360CM,BD",641,TF to stck in trans.,6/7/2023,,2,EA,2,EA,0,PEN,4908805429,4,,0,0,80110466,6/3/2023,,WQUISPE1,4502743232,300,C601,6/7/2023,,,
AE0008536,"BAG;PLASTIC,40CM,50CM,2 MICRASUM,PKTX100",641,TF to stck in trans.,6/7/2023,,199,PKT,199,PKT,0,PEN,4908804821,2,,0,0,80110387,6/2/2023,,JQUISPE3,4502742758,20,C601,6/7/2023,,,
AE0008536,"BAG;PLASTIC,40CM,50CM,2 MICRASUM,PKTX100",101,GR stock in transit,6/7/2023,,199,PKT,199,PKT,0,PEN,5005079759,1,001-007384,0,0,80110387,6/7/2023,Q001,CVELASQUEZ,4502742758,20,C601,6/7/2023,,,
AE0008536,"BAG;PLASTIC,40CM,50CM,2 MICRASUM,PKTX100",641,TF to stck in trans.,6/7/2023,,-199,PKT,-199,PKT,0,PEN,4908804821,1,,0,0,80110387,6/2/2023,Q010,JQUISPE3,4502742758,20,C601,6/7/2023,,,
AE0008825,"PCKNG;2030,META.ARAMIDFIBER,5/8IN,TEADIT",101,GR stock in transit,6/7/2023,,3,ROL,3,ROL,0,PEN,5005080586,1,001-012036,0,0,80110465,6/7/2023,Q001,VLOPEZA,4502743232,10,C601,6/7/2023,,,
AE0009158,"GRTG;W19-4,GR-06,ASTM A-36 GALVANIZED",641,TF to stck in trans.,6/7/2023,,8,EA,8,EA,0,PEN,4908805790,2,,0,0,80110400,6/3/2023,,JQUISPE3,4502742964,70,C601,6/7/2023,,,
AE0009158,"GRTG;W19-4,GR-06,ASTM A-36 GALVANIZED",641,TF to stck in trans.,6/7/2023,,-8,EA,-8,EA,0,PEN,4908805790,1,,0,0,80110400,6/3/2023,Q011,JQUISPE3,4502742964,70,C601,6/7/2023,,,
AE0009158,"GRTG;W19-4,GR-06,ASTM A-36 GALVANIZED",101,GR stock in transit,6/7/2023,,8,EA,8,EA,0,PEN,5005080163,1,0001-0002652,0,0,80110400,6/7/2023,Q001,JQUISPE3,4502742964,70,C601,6/7/2023,,,
AE0009170,"LNR;0873AMENDLGP22,AMENPROD;350MM,269MM",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005075559,3,T001-00001265,0,0,80109588,6/7/2023,Q004,WQUISPE1,4502731228,230,C601,6/7/2023,,,
AE0009205,"SPTLA;28-081,STANLEY;ESPATULA 2",641,TF to stck in trans.,6/7/2023,,20,EA,20,EA,0,PEN,4908805293,8,,0,0,80110911,6/7/2023,,BTP_TM_PROD,4502750334,140,C601,6/7/2023,,,
AE0009205,"SPTLA;28-081,STANLEY;ESPATULA 2",641,TF to stck in trans.,6/7/2023,,-20,EA,-20,EA,0,PEN,4908805293,7,,0,0,80110911,6/7/2023,Q009,BTP_TM_PROD,4502750334,140,C601,6/7/2023,,,
AE0009303,"VALVE GATE;082205DIAC/10/RBSLACC,NEWCON",641,TF to stck in trans.,6/7/2023,,4,EA,4,EA,0,PEN,4908804375,4,,0,0,80109661,5/28/2023,,CVELASQUEZ,4502731776,60,C601,6/7/2023,,,
AE0009303,"VALVE GATE;082205DIAC/10/RBSLACC,NEWCON",101,GR stock in transit,6/7/2023,,4,EA,4,EA,0,PEN,5005078958,1,0003-015918,0,0,80109661,6/7/2023,Q001,CVELASQUEZ,4502731776,60,C601,6/7/2023,,,
AE0009303,"VALVE GATE;082205DIAC/10/RBSLACC,NEWCON",641,TF to stck in trans.,6/7/2023,,-4,EA,-4,EA,0,PEN,4908804375,3,,0,0,80109661,5/28/2023,Q009,CVELASQUEZ,4502731776,60,C601,6/7/2023,,,
AE0009442,"PIPE NONMTLC;36IN,41.1IN,APROX. 5M,NEGRO",101,GR goods receipt,6/7/2023,,2,EA,2,EA,8332.8,PEN,5005079251,1,,0,0,001-027859,6/6/2023,Q009,RALEGRIA,4502646849,10,C601,6/7/2023,,,
AE0009442,"PIPE NONMTLC;36IN,41.1IN,APROX. 5M,NEGRO",101,GR goods receipt,6/7/2023,,2,EA,2,EA,8332.8,PEN,5005080514,1,,0,0,001-027866,6/7/2023,Q009,RALEGRIA,4502646849,10,C601,6/7/2023,,,
AE0009442,"PIPE NONMTLC;36IN,41.1IN,APROX. 5M,NEGRO",101,GR goods receipt,6/7/2023,,2,EA,2,EA,8332.8,PEN,5005079252,1,,0,0,001-027858,6/6/2023,Q009,RALEGRIA,4502646849,10,C601,6/7/2023,,,
AE0009442,"PIPE NONMTLC;36IN,41.1IN,APROX. 5M,NEGRO",101,GR goods receipt,6/7/2023,,2,EA,2,EA,8332.8,PEN,5005080513,1,,0,0,001-027865,6/7/2023,Q009,RALEGRIA,4502646849,10,C601,6/7/2023,,,
AE0009444,"INSRT ELEC CNCTR;2658613121,EPIROC",641,TF to stck in trans.,6/7/2023,,2,EA,2,EA,0,PEN,4908805293,14,,0,0,80110911,6/7/2023,,BTP_TM_PROD,4502750334,180,C601,6/7/2023,,,
AE0009444,"INSRT ELEC CNCTR;2658613121,EPIROC",641,TF to stck in trans.,6/7/2023,,-2,EA,-2,EA,0,PEN,4908805293,13,,0,0,80110911,6/7/2023,Q009,BTP_TM_PROD,4502750334,180,C601,6/7/2023,,,
AE0009447,"MOTOR ELEC;1049599887,WEG;460V,12.9A,3",101,GR stock in transit,6/7/2023,,2,EA,2,EA,0,PEN,5005080725,1,T001-15198,0,0,80109634,6/7/2023,Q001,CVELASQUEZ,4502731567,130,C601,6/7/2023,,,
AE0009495,"BOLT;THE050200,304-1/2-13IN,SMOOTH,2IN",101,GR goods receipt,6/7/2023,,7,EA,7,EA,38.76,PEN,5005080516,1,,0,0,004-0054445,6/7/2023,Q009,RALEGRIA,4502741197,10,C601,6/7/2023,,,
AE0009500,"CLMP CABL;25-50MM2,ALUMINUM",641,TF to stck in trans.,6/7/2023,,-5,EA,-5,EA,0,PEN,4908806243,9,,0,0,80110932,6/7/2023,Q011,BTP_TM_PROD,4502750839,50,C601,6/7/2023,,,
AE0009500,"CLMP CABL;25-50MM2,ALUMINUM",641,TF to stck in trans.,6/7/2023,,5,EA,5,EA,0,PEN,4908806243,10,,0,0,80110932,6/7/2023,,BTP_TM_PROD,4502750839,50,C601,6/7/2023,,,
AE0009611,"ADHSV;SIKAFLEX-11 FC PLUS,SIKA,CAN,600ML",641,TF to stck in trans.,6/7/2023,,80,EA,80,EA,0,PEN,4908806243,8,,0,0,80110932,6/7/2023,,BTP_TM_PROD,4502750839,40,C601,6/7/2023,,,
AE0009611,"ADHSV;SIKAFLEX-11 FC PLUS,SIKA,CAN,600ML",641,TF to stck in trans.,6/7/2023,,178,EA,178,EA,0,PEN,4908806243,2,,0,0,80110932,6/7/2023,,BTP_TM_PROD,4502750839,10,C601,6/7/2023,,,
AE0009611,"ADHSV;SIKAFLEX-11 FC PLUS,SIKA,CAN,600ML",641,TF to stck in trans.,6/7/2023,,-178,EA,-178,EA,0,PEN,4908806243,1,,0,0,80110932,6/7/2023,Q011,BTP_TM_PROD,4502750839,10,C601,6/7/2023,,,
AE0009611,"ADHSV;SIKAFLEX-11 FC PLUS,SIKA,CAN,600ML",641,TF to stck in trans.,6/7/2023,,-80,EA,-80,EA,0,PEN,4908806243,7,,0,0,80110932,6/7/2023,Q011,BTP_TM_PROD,4502750839,40,C601,6/7/2023,,,
AE0009988,"ADHSV;SIKA BOOM,SIKA,FOAM,750ML,12HR",641,TF to stck in trans.,6/7/2023,,-10,EA,-10,EA,0,PEN,4908806243,5,,0,0,80110932,6/7/2023,Q011,BTP_TM_PROD,4502750839,30,C601,6/7/2023,,,
AE0009988,"ADHSV;SIKA BOOM,SIKA,FOAM,750ML,12HR",641,TF to stck in trans.,6/7/2023,,10,EA,10,EA,0,PEN,4908806243,6,,0,0,80110932,6/7/2023,,BTP_TM_PROD,4502750839,30,C601,6/7/2023,,,
AE0010971,"PIPE NONMTLC;48IN,53.8IN,5 M (APROX)",101,GR goods receipt,6/7/2023,,2,EA,2,EA,13174.66,PEN,5005080514,2,,0,0,001-027866,6/7/2023,Q009,RALEGRIA,4502646849,20,C601,6/7/2023,,,
AE0010971,"PIPE NONMTLC;48IN,53.8IN,5 M (APROX)",101,GR goods receipt,6/7/2023,,2,EA,2,EA,13174.66,PEN,5005080513,2,,0,0,001-027865,6/7/2023,Q009,RALEGRIA,4502646849,20,C601,6/7/2023,,,
